,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
A204,3.5632455000000003,3.009449,4.2711305,3.2184485,-3.874577,-0.622865,-1.720835,5.542559,2.348975,2.8107830000000003,1.405106,4.552537,4.64529,3.082408,3.918193,-1.593387,3.971835,5.022198,6.7249940000000015,6.175189,2.726639,5.293298,2.925096,-1.909142,-3.5700559999999997,3.898475,1.080085,3.699882,1.916023,4.971433,1.6957689999999999,-0.254395,4.448967,0.534535,4.1570599999999995,2.929035,2.483406,3.2917050000000003,-0.824556,0.353019,4.856639,1.398674,1.74092,3.9453949999999995,-1.8874349999999998,1.848298,-4.843719,3.683563,1.415052,4.876139,4.076029,2.829057,-4.7712309999999984,-0.594229,0.876475,3.76145,2.397744,4.34662,0.905954,5.1692480000000005,3.205083,-0.806369,2.909128,4.280226,0.00066,5.996118,3.926073,2.427971,-2.34279,5.964551999999999,4.366157,4.391712,2.713157,2.674821,2.801546,2.9938919999999998,3.427972,1.810873,1.510565,1.624976,5.963191,6.2584620000000015,3.800253,7.1667440000000004,-1.912768,-2.356682,0.924168,-0.6982470000000001,5.931445,2.951874,3.201498,4.36702,2.5472330000000003,3.4656949999999997,4.938285,4.219191,-2.678283,6.048901,4.346813,0.85039,4.662604,4.401,2.277029,4.6416059999999995,0.260666,4.9227620000000005,3.2519,5.087523,4.1531720000000005,5.496682,3.1966509999999997,1.053065,3.833971,3.726347,4.855382,6.7836050000000006,1.8424220000000002,3.498961,1.975425,5.222328,4.738162,5.910635,6.193187,4.37924,6.061368,5.140758,3.616146,-0.370128,4.840803,3.615257,4.508225,5.99017,4.789507,3.512693,6.031358999999999,2.749339,2.7034979999999997,2.336569,3.349499,5.268058,5.519728,0.688929,5.616978,3.123363,3.797796,4.463329,4.789333,3.188727,2.9732279999999998,2.587296,6.243182,3.22507,-0.568166,6.9516089999999995,2.123878,3.5548660000000005,0.804941,6.2584620000000015,4.5577879999999995,2.976175,-0.43949799999999994,5.601725,0.845339,2.2880380000000002,-0.669511,2.448958,-1.738503,5.816464,4.66549,-1.871277,1.4098629999999999,1.6885860000000001,-5.461386,,5.702668,,,,,,,,,,,,,,,,,,7.0346839999999995,-4.2954005,-1.266551,-1.3441610000000002,3.5766625000000003,-1.107884,5.243627,8.485063
A2058,4.2888470000000005,1.5398485,3.2872375,2.0982305,-4.9760635,-6.5943524999999985,-3.757428,4.540757,1.8343209999999999,2.109896,-1.8219560000000001,3.664443,4.289099,1.362171,4.607817,-4.202116999999999,3.812511,4.046327,4.460236,4.381792,0.895518,3.149031,4.572467,-1.826801,-2.755019,2.7590830000000004,-0.798058,3.8058769999999997,0.007809999999999998,2.857686,1.1771969999999998,-0.334416,2.300463,3.0809830000000002,1.773696,3.4840129999999996,1.2419930000000001,3.993173000000001,-5.628623999999999,2.806366,2.119688,2.1850709999999998,3.486873,1.774784,-1.727177,1.157948,-5.7305800000000024,1.0899940000000001,1.243679,3.439182,2.466015,1.788462,-5.385831,1.7207830000000002,0.48153,0.36394699999999996,2.698129,2.116413,0.168482,4.440417,3.106962,-3.318818,1.802498,3.0089799999999998,-0.338149,4.53624,3.538176,2.107911,-2.879168,4.190030999999999,3.570568,2.094811,1.142406,1.692763,2.3537,2.76747,3.4574849999999997,1.521153,1.206413,1.8270369999999998,3.953898,4.637326,2.073711,5.721405,-5.398511,-5.5491129999999975,-1.10427,0.58914,4.106231,3.925477,,3.7401160000000004,1.1055059999999999,2.544676,4.514789,3.982625,-2.5769919999999997,4.636412,4.293782,-0.37412199999999995,2.942708,1.585661,1.2101629999999999,4.438692,-0.193154,2.701349,3.5727230000000003,5.450958999999999,4.43947,3.2335220000000002,3.016507,-1.339307,2.334741,2.48769,3.506732,5.659782,-0.884274,4.033958,2.356533,4.564348000000002,4.257206,4.568808,3.9424919999999997,2.673867,3.5146870000000003,4.002662,1.06755,4.367728,4.453401,4.416142,4.179954,1.326717,3.4909209999999997,3.103618,2.791717,1.606624,-0.11783900000000001,0.9281719999999999,4.0806580000000015,2.515016,1.884816,-1.197299,4.57558,3.380523,2.795386,4.608617,3.289933,2.432325,1.8931900000000002,2.2787889999999997,3.2984449999999996,4.980992,-2.96255,5.330246,2.656462,2.195215,-0.893632,4.529952,2.741766,2.074777,-2.722384,4.885463,2.3127470000000003,1.856514,-0.639175,1.660105,4.304643,4.549698,2.085112,-4.686791,-3.7403800000000014,2.741691,0.164269,,4.545008,,,,,,,,,,,,,,,,,,,-3.644703,-0.704835,0.080838,2.688012,1.107394,3.649182,7.617782000000001
A253,3.9347404999999998,4.0632935,3.4582235,1.9358295,-3.794171,-1.6663689999999998,-2.7805400000000002,5.323301,1.694236,2.5633369999999998,0.6548470000000001,2.821287,4.706245,3.8332089999999996,3.982242,-2.800405,4.573537,3.5934779999999997,4.559876999999998,5.423183,2.569067,4.696626999999999,4.912955999999999,-2.072188,-1.495185,3.626903,1.199703,5.158078,2.6583900000000003,1.956764,3.411811,1.7796580000000002,4.638555,1.5263209999999998,3.0320009999999997,4.076446,2.029394,4.987091,-2.75478,3.485959,2.2603619999999998,2.339438,3.4085010000000002,3.7868730000000004,-2.533484,2.628277,-5.097225,2.705036,1.8844150000000002,4.558653,3.3535019999999998,2.407525,-3.420471,3.210007,2.270365,3.964022,4.535661,3.405453,2.073083,4.401078,4.954504,0.045892,3.4144019999999995,2.004061,0.7729779999999999,5.044784,4.347297,3.3358769999999995,-0.23538699999999999,3.8361769999999997,4.1438190000000015,5.03249,2.536568,3.270387,3.037348,3.002883,3.5691080000000004,2.934302,2.227879,1.506046,5.049202999999999,5.128482,2.7633389999999998,5.9151620000000005,-2.084343,-2.8671599999999997,-0.260226,1.879843,4.394975,4.022794,4.305197,4.984324,2.32519,2.662434,5.131153,4.635574,-2.459755,5.127033,4.0377849999999995,2.9289,3.754573,3.316151,2.0378119999999997,5.030981,-0.600167,3.3382959999999997,4.594446,5.413545,4.878996,4.3725010000000015,3.71271,-0.374803,2.047399,3.0376830000000004,4.799752,5.246736,-0.680561,3.991335,1.4987489999999999,4.170133,4.26584,3.890661,4.277728,3.4464449999999998,4.939826999999998,3.860291,3.724385,-0.34230900000000003,4.127438,4.950367,5.033685,3.6076980000000014,4.331307,5.8463970000000005,3.812808,2.461531,1.127749,2.879427,3.7983550000000004,5.2672099999999995,4.005703,-0.604302,5.034141,4.17739,3.21786,5.05048,1.427306,4.005504,2.525191,2.441109,4.367227,3.4215449999999996,-3.3021730000000002,5.823106,2.725788,2.546206,-0.49305699999999997,4.764661,4.145009,4.11408,-2.104747,5.311463,0.580976,1.9974740000000002,-0.325088,3.282251,5.286822,3.604864,3.7933410000000003,-2.186105,-1.5341930000000001,3.1042110000000003,2.6905349999999997,,,,,,,,,,,,,,,,,,,,5.984358,-3.0862920000000003,-2.640079,1.0528950000000001,3.6269785,-1.201096,3.986814,7.961527999999999
A2780,1.2766495,0.1617475,2.413405,0.4069875,-5.7468544999999995,-5.0460595,-3.737636,2.22328,-0.12105999999999999,-2.588772,-0.958528,2.502607,0.091883,-0.19362100000000002,3.4725629999999996,-4.220664,3.198628,3.286782,5.717377,5.220699,1.527619,3.698807,0.901568,-2.54763,-3.1484080000000003,0.058797,-2.775212,0.12308599999999999,-0.43015,1.720991,-1.31166,-0.427461,2.648763,3.396926,3.246819,-0.46235299999999996,1.18295,3.90804,-4.954093,-0.790042,1.5836139999999999,0.811133,1.171684,1.939225,-4.2520809999999996,2.464211,-5.193107,1.336769,0.34848,5.066443,1.5053940000000001,2.223003,-4.632681,0.38468,-0.46014799999999995,1.035109,1.19515,1.592139,-1.4055309999999999,2.692882,2.956344,-3.946486,1.861457,1.853959,-1.14713,5.4263410000000025,4.870989,0.6958529999999999,-3.311314,3.9813620000000003,3.254223,3.6930690000000004,1.672449,1.003975,1.358592,4.723468,3.511708,0.33584,2.821648,2.1172560000000002,5.428228,5.396209,2.1752860000000003,5.588128,-5.122314,-6.079265,0.7906449999999999,-0.711282,5.410003,2.412649,0.153977,3.981208,1.427417,1.748984,5.423388,3.785746,-2.4887759999999997,4.925511,3.823231,-1.637302,1.456516,1.1914129999999998,-1.1509530000000001,3.129413,-3.240278,1.043217,2.222672,4.912415,4.5771760000000015,1.9924540000000002,2.271467,-1.713332,2.3016419999999997,3.0634080000000004,2.599048,4.675279,-1.7419830000000005,3.065493,0.121321,3.583016,3.16367,3.7846379999999997,5.08856,2.21996,4.073794,3.001338,0.038281,1.4103569999999999,4.353098999999999,0.670906,3.44489,-0.363208,3.528924,2.4318,1.7763209999999998,1.006407,0.684463,-0.9478040000000001,3.547828,1.494507,2.284979,-2.784157,5.33887,0.497328,1.795607,5.23048,1.123983,0.577457,2.869929,1.291765,3.997494,3.052739,-3.627826,5.171346,-1.287321,3.014558,-1.9697509999999998,3.990616,1.82519,-1.239005,-3.8383190000000003,3.6216269999999997,0.080664,1.219884,-3.160141,0.8134979999999999,5.406765,3.715103,1.5795270000000001,-4.692496,-4.336112,1.7817180000000001,1.265919,-6.542008,,,,,,,,,,,,,,,,,,,6.479759,-2.52274,0.091485,-1.409909,3.46478,3.442572,0.42268100000000003,7.608269
A3-KAW,1.155214,0.3835735,2.229238,2.587737,-6.3599595,-5.6160885,-5.542232,-0.584016,0.515512,2.986711,-1.237774,3.300996,2.6178939999999997,2.064246,3.307551,-4.365861,2.6520740000000003,2.347547,3.925736,4.019901,-0.544759,2.163694,0.40172399999999997,-2.745128,-4.858583,2.171609,-0.35214,-0.374178,-1.603734,-0.318415,1.294041,-1.8926619999999998,2.044405,1.21248,1.935859,1.543366,-0.6369319999999999,,-4.152645,1.338598,1.593159,0.9075629999999999,1.30392,2.2673740000000002,-5.191813,0.866664,-6.447401,-0.42281599999999997,1.097421,3.53594,3.478249,0.5447569999999999,-4.307296,1.756057,0.032165,-0.07396699999999999,3.6508160000000003,1.605644,-1.7202009999999999,3.292074,1.8457139999999999,-3.754364,1.32595,2.146423,-1.5585209999999998,3.736304,2.663378,0.61441,-4.121112999999999,4.430491,2.084347,1.481485,-0.81439,2.2524610000000003,0.249048,1.5114379999999998,2.716915,3.060294,0.9360940000000001,1.5961239999999999,4.5057220000000004,1.338077,1.7159900000000001,4.529401,-5.699143,-5.716633,-2.0847919999999998,-0.253375,4.162859,0.211141,-0.260653,3.571429,1.013036,0.848534,3.357657,1.769784,-7.192932000000001,0.871173,,-1.492046,0.45856899999999995,-0.592817,-0.485,4.939641,-2.1682580000000002,1.9929,-0.081191,3.2617220000000002,2.770839,1.728225,1.479415,-1.7810990000000002,1.927068,1.215645,2.862029,5.283422,-3.135059,2.780742,-1.6707419999999995,3.448211,2.809686,4.108357,3.913325,2.610093,3.507511,2.518583,1.322288,4.971217,4.2454,2.330701,2.7190819999999998,-2.047671,2.164863,2.8937470000000003,1.3448129999999998,0.04498,0.4653310000000001,-0.11381600000000001,3.3645449999999997,2.902037,1.407117,-3.4826410000000005,3.664853,0.178822,1.134124,0.963635,1.090268,1.7665,1.9363279999999998,-1.007256,2.67302,2.7017759999999997,-3.775462,4.939641,0.938209,0.7928890000000001,-2.270794,4.240947,-0.753085,-3.5438730000000005,-3.805876,3.9487080000000003,0.41725100000000004,-3.2541279999999997,-3.057485,-0.590283,4.149441,4.245362999999998,-3.138617,-5.703283,-4.0011410000000005,,1.562365,,,,,,,,,,,,,,,,,,,,5.995833999999999,-2.8157300000000003,-0.9517329999999999,-0.22755799999999998,2.531829,0.268995,-2.009442,5.49021
A375,3.378617,0.354155,4.144329,3.1863115,-5.1667264999999984,-5.442914,-4.517416000000001,4.057461,1.7324979999999999,2.579417,-3.8717589999999995,4.758012,4.509372,-0.855669,4.903677,-4.0370370000000015,3.047109,4.714087999999999,6.459827,5.034225,0.640628,0.06802899999999999,1.8081779999999998,-1.953016,-2.407181,4.360951,-5.204961,2.723005,0.07004500000000001,2.451449,1.317479,-0.071437,3.5535309999999996,3.445014,3.106114,5.007348,1.0726200000000001,-3.467089,-4.217032,2.9831630000000002,2.466355,2.121866,3.641679,3.3620629999999996,-4.679079,2.1695130000000002,-5.362124,1.204018,2.090594,4.7079889999999995,3.9964449999999996,3.067472,-6.26774,1.7294599999999998,0.648003,1.056509,3.664187,1.916096,-0.7124510000000001,4.346144000000002,3.713366,-2.514162,1.671543,4.119112,-0.7073729999999999,5.3480989999999995,4.00175,2.3826330000000002,-2.359484,5.366643,4.736707,3.3309940000000005,1.852143,3.6027769999999997,0.9288549999999999,2.5409450000000002,4.073926999999999,3.303443,2.841771,2.073224,5.177536,6.144408,3.356117,6.368729,-3.611136,-4.931828,-0.951849,0.477362,4.361026,3.941043,1.168723,5.39233,1.573818,0.4496770000000001,4.5456400000000015,5.425986,-0.25522399999999995,4.483635,3.674157,0.160444,3.4704589999999995,1.849949,0.840234,4.092237,-1.4657120000000001,2.996524,3.616661,4.812698,5.2770220000000005,3.319239,2.707678,-1.8370509999999998,2.859873,2.250684,3.441726,6.210566,-2.028824,4.144572,1.8242200000000002,5.408931,4.830309,5.64519,5.524575,4.4927480000000015,5.13476,2.627035,-0.8942129999999999,5.995185,5.407182,3.7237,4.112071,2.0735799999999998,3.9247989999999997,2.614636,2.177917,0.940282,0.092699,1.2420360000000001,4.956928,-0.100861,2.410419,-1.6717240000000002,5.125208,2.576619,1.7030310000000002,6.145932,3.1428830000000003,0.034408999999999995,3.7411209999999997,2.1184950000000002,4.660234,6.147589,-4.117223,7.070711,0.598032,2.6976970000000002,-1.308217,5.288226,3.085875,1.4224620000000001,-3.177411,6.005647,2.265781,2.6953720000000003,-0.802675,1.582086,6.330538,5.969945,5.179067,-3.900756,-3.7583879999999996,3.558523,2.379057,-4.898569999999999,5.085159,,,,,,,,,,,,,,,,,,5.732,-3.853703,-0.374349,-1.018752,3.258392,-1.457792,2.160266,7.5770490000000015
A4-Fuk,2.347529,-0.73441,2.7232570000000003,-0.25393699999999997,-4.9159559999999995,-6.164669,-4.339042,1.675686,1.047715,-1.6598939999999998,-1.5891540000000002,3.473519,0.201438,-1.521193,2.897936,-4.083337,-0.32727,3.644168,4.617247,4.4051089999999995,0.31498200000000004,2.743872,3.603761,-2.0507459999999997,-4.615729,-0.612588,-4.041728,0.840987,-2.07325,1.363042,-1.040922,-2.584311,3.5027470000000003,-0.017661000000000003,2.255296,2.01778,0.088499,4.007879,-5.141939,0.8722690000000001,1.7052310000000002,1.444848,1.08182,3.3470699999999995,-4.670424,0.9939290000000001,-5.65751,0.070225,1.235156,4.274707,1.393435,1.9493060000000002,-5.350429,1.065724,-0.646179,-0.604228,2.033684,2.614688,-1.313041,3.108848,1.676671,-3.4690529999999997,0.208921,2.7456509999999996,-1.039109,3.497527,4.351104,0.773726,-2.910978,4.357252,2.353336,3.073835,0.262155,0.943886,-0.9567459999999999,2.145508,3.6495339999999996,0.38366100000000003,1.450954,2.241072,4.321744,4.357252,1.7936919999999998,2.678473,-6.12796,-6.2514080000000005,-1.8861459999999999,-1.07952,3.607653,0.012056,0.9403360000000001,2.841056,1.861834,-2.034809,4.154538,2.502471,-6.26613,3.7552529999999997,2.105291,-2.085312,-0.19081199999999998,0.820551,-3.616623,1.672246,-2.059323,1.2537,0.9862049999999999,4.004427,3.60905,3.09749,0.690736,-2.724494,2.052859,3.102521,4.356043,5.455634,-1.238145,2.345997,0.825708,2.565971,3.4188199999999997,3.822708,4.351173,2.741936,3.7907870000000004,2.1711110000000002,-1.067634,5.433818,3.8100160000000014,1.149853,2.833437,-1.770809,3.778981,0.519548,1.236888,-0.054435000000000004,-0.725334,-0.7238829999999999,2.721483,2.332166,1.627276,-2.6911709999999998,4.124937,0.01114,1.230054,3.9168199999999995,0.868139,-1.331855,0.346344,1.479682,2.5599060000000002,3.676217,-4.600777,4.362493,-2.860042,2.050709,-2.105126,4.356996,-0.10108400000000001,-2.9392720000000003,-4.433914,3.745572,-0.061153,0.831991,-1.724795,-1.510119,4.793932,2.738207,-2.346155,-6.164016999999999,-5.1298879999999984,2.637298,1.7672900000000002,-5.508955,,,,,,,,,,,,,,,,,,,6.720039,-1.4895,-0.027634,3.1554,3.4443145000000004,4.165973,,5.58645
A427,4.317918499999998,,3.687762,4.655869999999998,-1.59791,,-1.361741,3.4918709999999997,3.5907690000000003,3.877211,0.247006,3.991337,4.343406,0.615966,2.566924,-2.414758,3.171612,3.0802669999999996,5.189014,4.8873050000000005,2.6977439999999997,4.851573999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.834429,4.774636,-1.069661,3.540892,1.241025,4.638282,3.073436,4.716568,4.959007,4.036543,2.954393,0.365849,1.382204,4.0076730000000005,5.32057,6.698063,1.423613,3.796468,2.0478,4.984756,3.358776,3.8989239999999996,5.6677050000000015,3.956092,5.333265,6.3737330000000005,2.1286009999999997,-0.207625,5.6839699999999995,2.6685790000000003,3.278463,4.580634,3.2976080000000003,4.503755,5.766074,1.6761840000000001,-0.485433,2.949302,2.123059,3.544655,4.899848,-0.742919,5.737521,0.666625,5.814355,3.854108,4.92706,1.954159,1.819479,1.9835189999999998,5.389785,1.700303,-3.126298,6.392563,-0.9028889999999999,3.227173,-0.9852129999999999,4.961691,4.363567,2.165873,-3.267362,5.769132,-2.560259,1.9360220000000001,-1.282589,1.272167,5.129802,5.667543,-2.00714,-3.845421,1.069028,2.52247,2.986113,,5.352342,,,,,,,,,,,,,,,,,,5.3303150000000015,-2.921113,-1.8141169999999998,-3.005307,3.624301,1.054945,3.994196,8.613498
A498,5.5919184999999985,3.98942,4.9902175,1.1673239999999998,-2.8387135,-0.2306014999999999,-0.524668,5.481413,1.959552,2.925075,1.838155,5.2887699999999995,5.070332,3.116844,4.608022,0.170888,3.6950819999999998,4.916745,5.738246,5.213523,4.878705,4.659136,3.9124239999999997,-1.3922350000000001,-3.258085,0.893201,2.099227,4.140364,1.501093,5.826757,0.922076,0.6830430000000001,5.2846,0.877174,3.1899830000000002,3.995244,1.621026,5.043598,-1.3364129999999999,1.823837,2.136994,3.3176949999999996,5.04855,2.3132080000000004,2.804207,1.458569,-6.238889,3.943421,1.673804,5.461807,1.203675,4.10634,-2.1883060000000003,0.929584,1.045018,4.434403,-0.257778,5.544646,4.214154,5.527139,4.288113,-1.554283,1.840713,3.5774190000000003,1.292563,4.88893,-1.2155200000000002,2.537522,0.047177,5.926883,5.3604959999999995,4.140752,2.072632,1.191087,1.265269,0.352018,3.474643,0.20164100000000001,1.382266,2.075858,5.780406,6.151513,5.099996,7.021648,-0.791408,-0.10486400000000001,1.184292,1.465063,5.722007,2.017086,3.253317,4.1932230000000015,2.235894,2.361553,5.4543989999999996,3.887428,-2.5455080000000003,5.4423650000000015,3.787989,0.584307,4.125654,3.082271,1.8895520000000001,6.279851,2.1900169999999997,4.213006,5.157883999999999,5.007299,6.032157,2.29862,2.676227,2.182427,3.5522400000000003,4.2825370000000005,4.398401,7.241325999999999,1.502053,4.74316,1.9984549999999999,5.599006,6.148869,4.159335,6.0465029999999995,4.4480260000000005,5.040399,5.960326,2.593,5.807964,6.17162,4.132121,5.099149,3.054943,5.814699,5.502832,3.4620900000000003,2.529697,2.7355080000000003,1.831041,3.647739,3.197732,4.276381,4.849475,4.4088400000000005,4.5482580000000015,5.352632,5.3689290000000005,4.327075,3.9015459999999997,2.58872,2.2086490000000003,5.918238,5.485017,-1.900353,6.667397,2.489561,2.175516,0.838872,5.607828,5.169886,1.638409,-0.42887,5.661261,1.172532,3.063179,0.781083,2.310394,6.127519,5.789907,6.297839,1.543479,1.5842610000000001,3.500243,6.10952,,,,,,,,,,,,,,,,,,,,6.89536,-0.4472725,3.556076,5.508875,4.2565925,1.060965,5.1835059999999995,9.420975
A704,4.842664,4.1840885000000005,3.79206,2.664149,-2.459119,-0.9823164999999998,-2.0184330000000004,5.05566,1.424674,1.921413,0.8033060000000001,2.943747,2.918428,3.4283959999999998,3.2752380000000003,-1.2511430000000001,3.386713,4.019793,4.945945,4.930372,2.790843,3.589803,3.965468,-2.174301,-4.706085,1.839752,0.9317639999999999,2.764856,1.088902,4.688168,1.21395,-0.255158,3.146729,-1.48794,2.350686,0.8898950000000001,2.0013,4.248318,-1.460413,0.847511,2.99506,1.8152150000000002,1.453144,3.767812,2.191826,2.096723,-6.6717,2.445263,1.65382,5.191212999999999,3.855471,2.0476,-1.695025,0.386508,1.075747,2.6511080000000002,1.471083,5.384576,2.936191,2.854141,4.716551,-0.9008229999999999,1.842772,3.3613769999999996,1.156455,5.3968940000000005,1.948172,1.7904779999999998,1.432664,5.178598,3.565952,3.399406,1.522226,3.4335480000000005,0.880755,0.17865999999999999,3.042714,3.512397,2.97167,-0.017509999999999998,5.165849,5.433794,4.5342910000000005,4.9744470000000005,0.536205,-2.727503,1.511218,0.277223,3.699559,1.9693049999999999,2.437001,3.1659189999999997,1.36411,2.879521,5.417695,3.332293,-2.039139,5.471323,4.177329,1.31177,1.821336,2.662876,1.0682399999999999,4.303491999999999,3.595392,3.5430919999999997,4.539609,3.675792,5.874611,2.2042610000000002,2.484841,1.3281100000000001,2.877602,3.471079,4.314776,6.223856,1.861272,4.051086,1.621194,3.7616410000000013,5.153999,2.367636,4.701878,3.861885,4.815686,4.7874870000000005,1.915172,4.554245,4.730862999999999,0.527081,3.8096080000000003,2.5227619999999997,5.0227080000000015,2.9432669999999996,2.795591,1.5369329999999999,-0.2265780000000001,2.579093,4.087766,4.261875,2.417074,3.859773,4.3771260000000005,1.15876,3.683325,3.669532,2.261731,3.631842,1.488217,1.371783,4.292983,4.682882,-3.166467,6.1628120000000015,0.52784,2.792558,-0.23911999999999997,3.53625,2.9056349999999997,3.1212419999999996,-0.035432,5.059575,1.589993,3.5247050000000004,0.826779,0.219308,5.782612,4.205541,4.745274,-0.049804,1.43286,3.6786260000000004,5.045484,,,,,,,,,,,,,,,,,,,,5.486147,0.2772605,4.833908,1.97875,3.1350679999999995,4.9478919999999995,3.7057300000000004,7.815554
ABC-1,6.8135975,,5.056728,4.790535,-0.097291,2.448545,-1.588587,7.7501570000000015,5.4303930000000005,3.943611,3.2774870000000003,5.7819910000000005,4.352914,4.863551999999999,3.893253,0.6401819999999999,3.9494029999999998,5.423234,6.5492940000000015,6.7290149999999995,2.479259,6.096011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6109269999999976,3.9161610000000002,3.102992,7.104261,2.798372,6.589639,4.288291,4.511503,4.698942,6.423122,5.541298,0.8890879999999999,2.345024,3.287446,5.5159839999999996,7.893256,-0.740767,5.785527,4.895281,6.334955,4.4935339999999995,5.097742,6.633383,5.208982,6.848707000000001,4.986744,4.94808,-1.3121459999999998,5.619055,6.519807,6.817981,6.3575019999999975,4.7087699999999995,7.806774000000001,5.510497,4.8867650000000005,3.177597,5.900333,2.284256,6.766354,6.9190070000000015,0.7381409999999999,6.8269410000000015,5.0672440000000005,4.8353480000000015,6.146078,5.359058,5.039671,4.558967,4.9931470000000004,6.8447270000000024,1.137638,-1.282337,7.3566210000000005,4.028958,3.9477839999999995,2.053634,6.8890350000000025,6.899928,4.308167,-0.841992,6.8162080000000005,-2.683336,3.725203,0.23808800000000002,6.217471,6.54665,6.007264,6.8739360000000005,-2.528028,1.6754529999999999,6.150568,5.699567,,6.241668,,,,,,,,,,,,,,,,,,5.765021,-2.01405,-0.8326030000000001,3.1789259999999997,3.5813144999999995,3.277044,3.940821,9.392939
